USING: 
Simple TinyGPS library v. 13
by Mikal Hart

Initializing SD card...initialization failed!
----------------------------------------------------------------------------
Calibrating sensors...
MQ135 R0 for CO2 = 1316
MQ9 R0 for CO = 273
MQ4 R0 for NH4 = 95
-----------------------------------------------------------------------------
S|HD|LAT    |LONG   |DateTime               |Age|MQ4|MQ9|MQ135|CO2_ppm
a|OP
t
s
------------------------------------------------------------------------------
8|112|44.430007|26.139352|12/09/2017 14:06:49 |382|98|300|70|646.74
7|146|44.430248|26.139347|12/09/2017 14:06:51 |389|98|298|69|621.13
7|167|44.430442|26.139335|12/09/2017 14:06:53 |391|98|298|68|621.13
8|112|44.430622|26.139310|12/09/2017 14:06:55 |389|98|297|68|621.13
8|128|44.430805|26.139272|12/09/2017 14:06:57 |396|98|297|68|596.20
7|208|44.430976|26.139226|12/09/2017 14:06:59 |410|98|296|68|596.20
6|208|44.431148|26.139163|12/09/2017 14:07:01 |405|98|295|69|596.20
7|146|44.431320|26.139083|12/09/2017 14:07:03 |415|98|295|68|596.20
7|146|44.431468|26.139024|12/09/2017 14:07:05 |421|98|295|68|596.20
7|146|44.431591|26.138971|12/09/2017 14:07:07 |425|98|295|67|596.20
7|146|44.431591|26.138971|12/09/2017 14:07:07 |2429|97|295|67|596.20
7|146|44.431591|26.138971|12/09/2017 14:07:07 |4434|96|294|68|571.92
7|146|44.431591|26.138971|12/09/2017 14:07:07 |6439|97|293|68|571.92
7|146|44.431591|26.138971|12/09/2017 14:07:07 |8444|97|293|66|571.92
7|146|44.431591|26.138971|12/09/2017 14:07:07 |10449|97|293|67|525.31
6|171|44.432510|26.138496|12/09/2017 14:07:19 |454|96|292|67|548.29
6|171|44.432697|26.138387|12/09/2017 14:07:21 |455|96|291|66|571.92
7|146|44.432872|26.138246|12/09/2017 14:07:23 |460|96|291|67|571.92
7|145|44.433044|26.138139|12/09/2017 14:07:25 |467|96|291|66|548.29
7|145|44.433204|26.138059|12/09/2017 14:07:27 |470|95|291|66|548.29
6|172|44.433364|26.137975|12/09/2017 14:07:29 |476|96|290|66|621.13
6|172|44.433517|26.137899|12/09/2017 14:07:31 |480|95|290|66|548.29
7|145|44.433666|26.137836|12/09/2017 14:07:33 |483|95|289|66|548.29
7|145|44.433826|26.137792|12/09/2017 14:07:35 |490|95|288|66|525.31
8|112|44.433982|26.137735|12/09/2017 14:07:37 |488|95|289|66|548.29
8|112|44.434135|26.137676|12/09/2017 14:07:39 |497|95|288|66|548.29
8|112|44.434288|26.137615|12/09/2017 14:07:41 |498|95|288|66|548.29
8|112|44.434455|26.137571|12/09/2017 14:07:43 |502|94|288|66|548.29
6|172|44.434627|26.137514|12/09/2017 14:07:45 |511|94|288|66|548.29
6|172|44.434806|26.137451|12/09/2017 14:07:47 |516|94|288|65|548.29
7|145|44.434986|26.137397|12/09/2017 14:07:49 |516|94|287|65|525.31
7|145|44.435176|26.137329|12/09/2017 14:07:51 |520|94|287|65|525.31
8|112|44.435352|26.137262|12/09/2017 14:07:53 |522|94|287|65|525.31
7|145|44.435501|26.137216|12/09/2017 14:07:55 |529|93|286|65|548.29
7|145|44.435638|26.137165|12/09/2017 14:07:57 |538|93|286|65|525.31
7|145|44.435756|26.137136|12/09/2017 14:07:59 |538|93|285|65|525.31
7|145|44.435871|26.137100|12/09/2017 14:08:01 |532|93|285|64|525.31
7|145|44.435985|26.137063|12/09/2017 14:08:03 |545|93|285|64|502.96
6|167|44.436088|26.137025|12/09/2017 14:08:05 |549|93|284|64|502.96
8|128|44.436187|26.136991|12/09/2017 14:08:07 |551|92|284|64|502.96
8|112|44.436279|26.136959|12/09/2017 14:08:09 |555|92|284|64|502.96
8|112|44.436363|26.136928|12/09/2017 14:08:11 |562|92|283|64|525.31
8|112|44.436428|26.136899|12/09/2017 14:08:13 |567|92|283|64|502.96
8|112|44.436447|26.136894|12/09/2017 14:08:15 |577|93|283|64|502.96
8|111|44.436454|26.136886|12/09/2017 14:08:17 |591|92|283|64|502.96
8|111|44.436462|26.136880|12/09/2017 14:08:19 |602|92|283|64|502.96
8|111|44.436477|26.136867|12/09/2017 14:08:21 |589|92|283|64|502.96
8|111|44.436492|26.136854|12/09/2017 14:08:23 |593|92|283|64|525.31
8|111|44.436515|26.136838|12/09/2017 14:08:25 |600|92|282|64|502.96
8|111|44.436542|26.136819|12/09/2017 14:08:27 |605|92|282|64|502.96
8|144|44.436573|26.136804|12/09/2017 14:08:29 |611|92|282|64|502.96
7|144|44.436595|26.136791|12/09/2017 14:08:31 |614|92|282|64|502.96
8|111|44.436614|26.136779|12/09/2017 14:08:33 |618|93|282|64|502.96
7|144|44.436622|26.136772|12/09/2017 14:08:35 |624|92|282|64|502.96
7|144|44.436630|26.136768|12/09/2017 14:08:37 |651|92|281|64|502.96
7|144|44.436637|26.136764|12/09/2017 14:08:39 |651|92|281|64|502.96
7|144|44.436641|26.136760|12/09/2017 14:08:41 |655|92|281|64|525.31
7|144|44.436645|26.136753|12/09/2017 14:08:43 |659|91|280|64|502.96
7|144|44.436649|26.136747|12/09/2017 14:08:45 |663|92|280|64|502.96
7|144|44.436653|26.136743|12/09/2017 14:08:47 |666|92|280|64|502.96
8|111|44.436656|26.136739|12/09/2017 14:08:49 |667|92|280|64|502.96
8|144|44.436660|26.136735|12/09/2017 14:08:51 |674|91|280|64|502.96
8|111|44.436664|26.136732|12/09/2017 14:08:53 |678|92|280|64|502.96
8|111|44.436668|26.136728|12/09/2017 14:08:55 |681|92|279|65|502.96
8|128|44.436672|26.136728|12/09/2017 14:08:57 |687|90|280|64|502.96
8|128|44.436668|26.136732|12/09/2017 14:08:59 |694|91|280|65|502.96
9|108|44.436660|26.136739|12/09/2017 14:09:01 |680|92|280|65|502.96
9|115|44.436649|26.136751|12/09/2017 14:09:03 |698|92|280|64|502.96
8|115|44.436664|26.136751|12/09/2017 14:09:05 |687|92|280|64|502.96
8|115|44.436721|26.136735|12/09/2017 14:09:07 |693|92|280|64|502.96
8|115|44.436779|26.136720|12/09/2017 14:09:09 |699|92|280|64|502.96
8|115|44.436832|26.136705|12/09/2017 14:09:11 |704|92|280|64|525.31
8|115|44.436862|26.136695|12/09/2017 14:09:13 |706|92|280|64|502.96
9|115|44.436916|26.136680|12/09/2017 14:09:15 |710|91|280|64|502.96
8|115|44.436943|26.136669|12/09/2017 14:09:17 |719|92|279|64|502.96
8|115|44.436958|26.136665|12/09/2017 14:09:19 |718|91|279|64|502.96
8|115|44.436977|26.136659|12/09/2017 14:09:21 |724|91|279|64|502.96
8|115|44.436992|26.136659|12/09/2017 14:09:23 |725|91|279|64|502.96
8|115|44.436996|26.136657|12/09/2017 14:09:25 |745|91|279|64|525.31
8|115|44.437026|26.136648|12/09/2017 14:09:27 |737|91|279|64|502.96
8|115|44.437076|26.136627|12/09/2017 14:09:29 |738|91|280|64|502.96
8|115|44.437145|26.136602|12/09/2017 14:09:31 |743|91|279|64|525.31
8|115|44.437217|26.136571|12/09/2017 14:09:33 |747|91|279|64|502.96
8|115|44.437263|26.136552|12/09/2017 14:09:35 |754|91|279|65|502.96
8|115|44.437305|26.136535|12/09/2017 14:09:37 |754|90|279|64|502.96
8|92|44.437362|26.136508|12/09/2017 14:09:39 |758|90|279|64|502.96
8|92|44.437438|26.136472|12/09/2017 14:09:41 |762|90|280|64|525.31
8|92|44.437553|26.136407|12/09/2017 14:09:43 |766|90|280|64|525.31
8|92|44.437683|26.136318|12/09/2017 14:09:45 |774|90|280|65|525.31
9|88|44.437831|26.136224|12/09/2017 14:09:47 |777|90|281|65|525.31
9|88|44.437965|26.136140|12/09/2017 14:09:49 |780|89|282|65|525.31
9|108|44.438072|26.136074|12/09/2017 14:09:51 |787|90|282|65|525.31
9|108|44.438175|26.136007|12/09/2017 14:09:53 |796|89|283|65|525.31
8|116|44.438270|26.135944|12/09/2017 14:09:55 |796|89|284|65|525.31
8|116|44.438358|26.135887|12/09/2017 14:09:57 |810|89|284|66|548.29
8|116|44.438449|26.135828|12/09/2017 14:09:59 |810|89|284|66|548.29
8|116|44.438545|26.135763|12/09/2017 14:10:01 |805|89|284|66|548.29
9|94|44.438625|26.135713|12/09/2017 14:10:03 |816|89|284|65|548.29
9|109|44.438720|26.135637|12/09/2017 14:10:05 |823|89|284|66|548.29
9|109|44.438850|26.135545|12/09/2017 14:10:07 |825|89|284|67|548.29
8|116|44.439002|26.135444|12/09/2017 14:10:09 |829|90|285|66|548.29
8|116|44.439155|26.135345|12/09/2017 14:10:11 |834|89|285|66|548.29
8|116|44.439296|26.135251|12/09/2017 14:10:13 |838|89|286|66|548.29
9|109|44.439430|26.135160|12/09/2017 14:10:15 |844|89|286|66|571.92
9|103|44.439582|26.135055|12/09/2017 14:10:17 |845|89|286|66|548.29
6|116|44.439739|26.134944|12/09/2017 14:10:19 |852|89|286|66|548.29
8|92|44.439903|26.134824|12/09/2017 14:10:21 |852|89|286|66|548.29
8|92|44.440074|26.134700|12/09/2017 14:10:23 |852|89|286|66|548.29
8|92|44.440250|26.134571|12/09/2017 14:10:25 |885|89|286|66|548.29
7|143|44.440425|26.134435|12/09/2017 14:10:27 |960|88|286|66|548.29
7|143|44.440628|26.134239|12/09/2017 14:10:30 |149|89|285|66|525.31
9|109|44.440681|26.134180|12/09/2017 14:10:32 |99|88|285|66|525.31
9|92|44.440685|26.134164|12/09/2017 14:10:34 |165|88|284|65|525.31
9|92|44.440696|26.134140|12/09/2017 14:10:36 |245|88|284|65|525.31
9|96|44.440704|26.134120|12/09/2017 14:10:38 |309|88|285|65|525.31
9|87|44.440708|26.134103|12/09/2017 14:10:40 |374|88|284|65|525.31
9|87|44.440719|26.134092|12/09/2017 14:10:42 |383|88|284|65|548.29
9|87|44.440723|26.134075|12/09/2017 14:10:44 |390|87|284|66|525.31
9|87|44.440727|26.134063|12/09/2017 14:10:46 |391|88|284|65|525.31
9|87|44.440734|26.134048|12/09/2017 14:10:48 |392|87|284|65|548.29
9|87|44.440742|26.134040|12/09/2017 14:10:50 |398|88|284|66|525.31
9|87|44.440746|26.134031|12/09/2017 14:10:52 |401|88|284|65|525.31
9|87|44.440750|26.134027|12/09/2017 14:10:54 |408|87|284|65|525.31
9|87|44.440757|26.134025|12/09/2017 14:10:56 |413|87|284|65|525.31
9|87|44.440761|26.134025|12/09/2017 14:10:58 |415|87|283|65|525.31
9|87|44.440761|26.134027|12/09/2017 14:11:00 |421|88|282|66|525.31
9|87|44.440761|26.134027|12/09/2017 14:11:02 |426|87|283|66|525.31
9|92|44.440761|26.134029|12/09/2017 14:11:04 |434|87|282|66|525.31
9|92|44.440761|26.134031|12/09/2017 14:11:06 |442|87|282|65|525.31
9|92|44.440761|26.134033|12/09/2017 14:11:08 |440|87|282|65|525.31
8|92|44.440757|26.134035|12/09/2017 14:11:10 |448|87|282|64|525.31
8|92|44.440750|26.134035|12/09/2017 14:11:12 |452|87|281|64|525.31
8|92|44.440750|26.134033|12/09/2017 14:11:14 |456|87|281|65|525.31
8|92|44.440746|26.134029|12/09/2017 14:11:16 |464|87|281|65|502.96
8|92|44.440746|26.134023|12/09/2017 14:11:18 |471|87|281|65|502.96
8|92|44.440742|26.134019|12/09/2017 14:11:20 |473|87|281|64|502.96
8|92|44.440742|26.134016|12/09/2017 14:11:22 |479|87|280|64|525.31
8|92|44.440738|26.134010|12/09/2017 14:11:24 |486|87|280|64|502.96
8|92|44.440734|26.134004|12/09/2017 14:11:26 |489|87|280|64|502.96
8|92|44.440734|26.133995|12/09/2017 14:11:28 |494|86|280|64|502.96
8|92|44.440734|26.133987|12/09/2017 14:11:30 |500|86|280|64|502.96
8|92|44.440734|26.133979|12/09/2017 14:11:32 |503|87|280|64|502.96
8|92|44.440734|26.133975|12/09/2017 14:11:34 |509|86|279|63|502.96
8|92|44.440731|26.133972|12/09/2017 14:11:36 |514|87|280|64|571.92
8|92|44.440727|26.133972|12/09/2017 14:11:38 |518|86|279|64|502.96
8|92|44.440761|26.133937|12/09/2017 14:11:40 |507|87|279|64|502.96
9|92|44.440826|26.133893|12/09/2017 14:11:42 |509|86|279|64|502.96
9|92|44.440937|26.133766|12/09/2017 14:11:44 |512|86|279|64|502.96
9|92|44.441017|26.133659|12/09/2017 14:11:46 |515|86|279|64|502.96
8|92|44.441112|26.133531|12/09/2017 14:11:48 |519|86|279|64|502.96
8|92|44.441249|26.133371|12/09/2017 14:11:50 |523|86|278|64|502.96
8|92|44.441383|26.133188|12/09/2017 14:11:52 |528|86|279|64|502.96
9|92|44.441497|26.132995|12/09/2017 14:11:54 |528|85|279|64|502.96
9|87|44.441604|26.132795|12/09/2017 14:11:56 |533|85|280|64|502.96
7|141|44.441745|26.132564|12/09/2017 14:11:58 |543|85|279|64|502.96
8|92|44.441898|26.132320|12/09/2017 14:12:00 |540|85|279|64|525.31
8|92|44.442062|26.132051|12/09/2017 14:12:02 |551|85|279|64|502.96
8|92|44.442230|26.131771|12/09/2017 14:12:04 |556|85|279|64|502.96
8|92|44.442390|26.131500|12/09/2017 14:12:06 |557|84|279|63|481.23
7|116|44.442554|26.131244|12/09/2017 14:12:08 |564|84|278|63|481.23
8|150|44.442733|26.130975|12/09/2017 14:12:10 |568|84|277|63|481.23
6|150|44.442905|26.130712|12/09/2017 14:12:12 |574|84|278|63|481.23
5|245|44.443061|26.130458|12/09/2017 14:12:14 |579|84|276|63|481.23
7|136|44.443202|26.130212|12/09/2017 14:12:16 |578|84|277|63|481.23
7|141|44.443355|26.129964|12/09/2017 14:12:18 |585|84|276|62|460.12
8|92|44.443511|26.129705|12/09/2017 14:12:20 |583|84|275|62|460.12
8|92|44.443664|26.129459|12/09/2017 14:12:22 |593|84|276|62|460.12
9|87|44.443794|26.129247|12/09/2017 14:12:24 |589|84|275|62|460.12
9|109|44.443901|26.129068|12/09/2017 14:12:26 |597|85|275|62|460.12
9|87|44.444015|26.128877|12/09/2017 14:12:28 |598|85|275|62|460.12
8|96|44.444149|26.128679|12/09/2017 14:12:30 |607|85|275|61|460.12
8|96|44.444286|26.128480|12/09/2017 14:12:32 |615|85|275|62|481.23
9|87|44.444431|26.128297|12/09/2017 14:12:34 |616|85|275|62|481.23
9|140|44.444561|26.128135|12/09/2017 14:12:36 |623|86|276|62|460.12
8|92|44.444664|26.127996|12/09/2017 14:12:38 |631|86|277|62|460.12
8|92|44.444778|26.127864|12/09/2017 14:12:40 |635|85|277|63|481.23
7|101|44.444919|26.127727|12/09/2017 14:12:42 |642|85|277|63|481.23
8|92|44.445072|26.127588|12/09/2017 14:12:44 |648|86|277|62|481.23
8|92|44.445247|26.127428|12/09/2017 14:12:46 |649|86|277|63|481.23
9|87|44.445438|26.127275|12/09/2017 14:12:48 |650|85|278|63|481.23
8|92|44.445640|26.127119|12/09/2017 14:12:50 |661|85|278|63|481.23
7|140|44.445846|26.126962|12/09/2017 14:12:52 |665|85|277|63|481.23
7|140|44.446071|26.126787|12/09/2017 14:12:54 |670|86|277|63|481.23
8|113|44.446296|26.126611|12/09/2017 14:12:56 |674|86|278|63|481.23
6|142|44.446510|26.126476|12/09/2017 14:12:58 |681|86|277|63|481.23
6|174|44.446723|26.126348|12/09/2017 14:13:00 |683|85|278|63|481.23
6|174|44.446922|26.126266|12/09/2017 14:13:02 |692|85|278|63|481.23
6|174|44.447135|26.126205|12/09/2017 14:13:04 |694|86|278|63|502.96
6|174|44.447368|26.126136|12/09/2017 14:13:06 |698|86|278|63|481.23
7|140|44.447608|26.126073|12/09/2017 14:13:08 |699|86|278|63|502.96
7|140|44.447856|26.126007|12/09/2017 14:13:10 |704|86|279|64|502.96
8|109|44.448120|26.125907|12/09/2017 14:13:12 |705|86|280|64|502.96
5|204|44.448383|26.125776|12/09/2017 14:13:14 |716|86|281|63|502.96
7|103|44.448635|26.125595|12/09/2017 14:13:16 |716|85|280|64|502.96
7|161|44.448875|26.125375|12/09/2017 14:13:18 |721|85|281|63|502.96
4|182|44.449100|26.125150|12/09/2017 14:13:20 |733|85|281|64|502.96
4|182|44.449100|26.125150|12/09/2017 14:13:20 |2737|86|280|64|502.96
4|182|44.449100|26.125150|12/09/2017 14:13:20 |4742|86|281|64|502.96
4|182|44.449100|26.125150|12/09/2017 14:13:20 |6747|86|281|64|502.96
4|182|44.449100|26.125150|12/09/2017 14:13:20 |8752|87|281|64|502.96
4|273|44.450225|26.123983|12/09/2017 14:13:30 |753|87|280|63|502.96
7|140|44.450374|26.123662|12/09/2017 14:13:32 |752|86|280|63|481.23
7|140|44.450576|26.123380|12/09/2017 14:13:34 |753|86|281|63|481.23
7|101|44.450759|26.123119|12/09/2017 14:13:36 |761|87|281|63|481.23
7|101|44.450916|26.122871|12/09/2017 14:13:38 |764|87|281|63|502.96
8|101|44.451061|26.122623|12/09/2017 14:13:40 |768|87|281|63|481.23
7|101|44.451187|26.122383|12/09/2017 14:13:42 |774|87|281|63|481.23
8|96|44.451316|26.122135|12/09/2017 14:13:44 |772|87|282|64|481.23
9|87|44.451431|26.121896|12/09/2017 14:13:46 |775|87|282|63|502.96
8|104|44.451519|26.121715|12/09/2017 14:13:48 |782|87|281|64|481.23
7|114|44.451583|26.121555|12/09/2017 14:13:50 |790|87|281|64|502.96
8|96|44.451625|26.121419|12/09/2017 14:13:52 |790|88|281|64|502.96
7|169|44.451641|26.121347|12/09/2017 14:13:54 |804|87|281|64|502.96
7|139|44.451641|26.121307|12/09/2017 14:13:56 |804|87|281|64|502.96
7|139|44.451648|26.121295|12/09/2017 14:13:58 |807|87|281|64|502.96
7|139|44.451652|26.121288|12/09/2017 14:14:00 |830|87|281|64|502.96
9|108|44.451652|26.121280|12/09/2017 14:14:02 |829|88|281|64|502.96
8|108|44.451656|26.121288|12/09/2017 14:14:04 |837|88|281|64|502.96
9|87|44.451663|26.121288|12/09/2017 14:14:06 |838|87|281|64|502.96
9|87|44.451679|26.121284|12/09/2017 14:14:08 |842|87|281|64|502.96
8|110|44.451702|26.121276|12/09/2017 14:14:10 |848|88|281|64|502.96
8|110|44.451725|26.121271|12/09/2017 14:14:12 |857|87|281|64|502.96
8|129|44.451736|26.121267|12/09/2017 14:14:14 |862|87|281|64|502.96
8|129|44.451747|26.121263|12/09/2017 14:14:16 |867|87|281|64|502.96
7|129|44.451759|26.121259|12/09/2017 14:14:18 |874|87|281|64|502.96
7|129|44.451763|26.121259|12/09/2017 14:14:20 |946|88|281|65|502.96
8|108|44.451770|26.121257|12/09/2017 14:14:23 |116|88|281|65|525.31
8|108|44.451774|26.121253|12/09/2017 14:14:25 |184|88|280|65|502.96
7|134|44.451782|26.121223|12/09/2017 14:14:27 |132|87|281|65|525.31
8|108|44.451801|26.121156|12/09/2017 14:14:29 |202|88|281|65|525.31
8|108|44.451816|26.121051|12/09/2017 14:14:31 |261|88|280|65|548.29
9|87|44.451831|26.120923|12/09/2017 14:14:33 |338|88|280|65|502.96
9|108|44.451862|26.120756|12/09/2017 14:14:35 |381|88|282|66|548.29
9|87|44.451904|26.120555|12/09/2017 14:14:37 |381|88|283|66|525.31
9|87|44.451965|26.120321|12/09/2017 14:14:39 |384|88|284|66|548.29
8|108|44.452014|26.120084|12/09/2017 14:14:41 |392|88|286|67|571.92
8|108|44.452056|26.119882|12/09/2017 14:14:43 |399|87|286|67|571.92
7|138|44.452087|26.119707|12/09/2017 14:14:45 |399|89|286|67|571.92
7|138|44.452114|26.119527|12/09/2017 14:14:47 |407|88|287|67|571.92
8|108|44.452163|26.119316|12/09/2017 14:14:49 |411|88|288|68|596.20
8|108|44.452217|26.119077|12/09/2017 14:14:51 |420|89|289|68|596.20
8|108|44.452266|26.118831|12/09/2017 14:14:53 |423|89|290|68|596.20
8|108|44.452304|26.118600|12/09/2017 14:14:55 |427|89|291|69|621.13
8|108|44.452342|26.118381|12/09/2017 14:14:57 |429|88|291|68|621.13
8|108|44.452369|26.118164|12/09/2017 14:14:59 |438|89|291|68|621.13
7|112|44.452392|26.117946|12/09/2017 14:15:01 |439|90|292|68|621.13
8|108|44.452400|26.117748|12/09/2017 14:15:03 |449|89|291|69|621.13
8|108|44.452407|26.117563|12/09/2017 14:15:05 |453|89|291|69|596.20
8|108|44.452423|26.117393|12/09/2017 14:15:07 |458|90|292|69|621.13
8|108|44.452419|26.117244|12/09/2017 14:15:09 |461|90|292|69|596.20
8|108|44.452438|26.117095|12/09/2017 14:15:11 |462|89|291|68|596.20
9|87|44.452465|26.116956|12/09/2017 14:15:13 |473|89|291|68|596.20
9|87|44.452480|26.116802|12/09/2017 14:15:15 |476|90|290|68|596.20
9|108|44.452487|26.116651|12/09/2017 14:15:17 |480|90|290|68|596.20
8|108|44.452499|26.116493|12/09/2017 14:15:19 |486|90|290|68|571.92
8|108|44.452522|26.116313|12/09/2017 14:15:21 |490|90|289|67|621.13
8|108|44.452545|26.116115|12/09/2017 14:15:23 |491|90|289|67|596.20
8|108|44.452556|26.115896|12/09/2017 14:15:25 |498|90|289|68|571.92
8|108|44.452571|26.115648|12/09/2017 14:15:27 |498|90|289|68|571.92
8|108|44.452590|26.115404|12/09/2017 14:15:29 |503|91|289|68|571.92
7|130|44.452617|26.115167|12/09/2017 14:15:31 |509|90|289|68|596.20
6|170|44.452644|26.114927|12/09/2017 14:15:33 |519|90|290|68|596.20
7|138|44.452667|26.114679|12/09/2017 14:15:35 |522|90|290|68|596.20
7|138|44.452686|26.114427|12/09/2017 14:15:37 |523|90|290|68|596.20
7|138|44.452713|26.114166|12/09/2017 14:15:39 |529|91|290|68|621.13
8|108|44.452735|26.113899|12/09/2017 14:15:41 |529|90|292|68|621.13
7|138|44.452747|26.113636|12/09/2017 14:15:43 |536|90|292|69|621.13
7|138|44.452785|26.113365|12/09/2017 14:15:45 |542|91|292|69|621.13
8|108|44.452800|26.113103|12/09/2017 14:15:47 |546|91|294|69|621.13
8|108|44.452823|26.112840|12/09/2017 14:15:49 |552|91|295|69|646.74
7|130|44.452854|26.112569|12/09/2017 14:15:51 |554|92|295|69|646.74
8|137|44.452880|26.112300|12/09/2017 14:15:53 |559|93|296|70|646.74
8|137|44.452903|26.112043|12/09/2017 14:15:55 |557|92|296|70|646.74
8|137|44.452903|26.111783|12/09/2017 14:15:57 |568|92|296|70|646.74
7|170|44.452896|26.111507|12/09/2017 14:15:59 |572|92|296|70|646.74
6|136|44.452880|26.111232|12/09/2017 14:16:01 |570|93|296|70|646.74
7|118|44.452877|26.110971|12/09/2017 14:16:03 |581|93|296|70|646.74
7|137|44.452854|26.110721|12/09/2017 14:16:05 |584|93|296|69|621.13
7|137|44.452842|26.110460|12/09/2017 14:16:07 |588|93|296|69|621.13
6|170|44.452854|26.110179|12/09/2017 14:16:09 |594|93|295|69|596.20
6|170|44.452877|26.109897|12/09/2017 14:16:11 |599|93|295|69|621.13
8|107|44.452903|26.109619|12/09/2017 14:16:13 |599|93|294|69|621.13
8|107|44.452919|26.109363|12/09/2017 14:16:15 |605|93|294|69|621.13
8|107|44.452930|26.109136|12/09/2017 14:16:17 |608|93|294|69|596.20
8|107|44.452926|26.108896|12/09/2017 14:16:19 |614|93|295|69|621.13
8|137|44.452915|26.108648|12/09/2017 14:16:21 |622|94|295|69|621.13
7|137|44.452888|26.108423|12/09/2017 14:16:23 |627|94|296|69|646.74
8|107|44.452896|26.108255|12/09/2017 14:16:25 |630|94|297|70|646.74
8|107|44.452888|26.108125|12/09/2017 14:16:27 |636|94|297|70|646.74
8|107|44.452861|26.108043|12/09/2017 14:16:29 |647|94|297|70|646.74
8|107|44.452835|26.108007|12/09/2017 14:16:31 |644|95|297|70|646.74
8|107|44.452835|26.107994|12/09/2017 14:16:33 |666|95|297|70|673.01
8|107|44.452831|26.107992|12/09/2017 14:16:35 |671|95|297|70|673.01
8|107|44.452827|26.107992|12/09/2017 14:16:37 |677|95|297|70|673.01
8|107|44.452819|26.107992|12/09/2017 14:16:39 |676|95|297|71|673.01
8|107|44.452816|26.107992|12/09/2017 14:16:41 |685|95|298|71|673.01
8|107|44.452812|26.107992|12/09/2017 14:16:43 |691|96|298|71|673.01
8|112|44.452808|26.107990|12/09/2017 14:16:45 |696|96|297|71|673.01
8|130|44.452808|26.107971|12/09/2017 14:16:47 |687|96|297|71|673.01
8|130|44.452808|26.107931|12/09/2017 14:16:49 |692|96|298|71|673.01
8|130|44.452804|26.107889|12/09/2017 14:16:51 |697|97|297|71|673.01
8|130|44.452800|26.107858|12/09/2017 14:16:53 |697|97|297|71|673.01
8|130|44.452796|26.107828|12/09/2017 14:16:55 |710|97|297|71|673.01
8|130|44.452793|26.107812|12/09/2017 14:16:57 |718|96|298|70|673.01
8|130|44.452789|26.107795|12/09/2017 14:16:59 |721|97|297|70|646.74
8|131|44.452785|26.107791|12/09/2017 14:17:01 |719|97|296|70|673.01
8|131|44.452770|26.107788|12/09/2017 14:17:03 |731|97|296|70|646.74
8|131|44.452762|26.107788|12/09/2017 14:17:05 |731|97|296|70|646.74
8|131|44.452758|26.107761|12/09/2017 14:17:07 |722|97|296|70|646.74
8|131|44.452747|26.107696|12/09/2017 14:17:09 |732|97|296|70|646.74
8|131|44.452728|26.107591|12/09/2017 14:17:11 |735|98|297|72|699.97
8|131|44.452713|26.107460|12/09/2017 14:17:13 |736|99|302|74|755.97
8|131|44.452697|26.107320|12/09/2017 14:17:15 |742|99|302|74|755.97
8|131|44.452686|26.107173|12/09/2017 14:17:17 |746|99|303|74|785.03
8|107|44.452682|26.107004|12/09/2017 14:17:19 |745|100|303|75|755.97
9|87|44.452682|26.106809|12/09/2017 14:17:21 |749|100|305|75|785.03
9|87|44.452697|26.106573|12/09/2017 14:17:23 |752|100|305|75|785.03
